case_id,generator_variant,fiber_volume_fraction,mean_diameter_um,kappa,mean_ps,matrix_mu,matrix_alpha,matrix_d,fiber_mu,fiber_alpha,target_fiber_volume_fraction,target_mean_diameter_um,target_kappa,target_mean_ps,fitted_k1,fitted_k2,fit_energy_rmse,fit_energy_r2,fit_relevant_stress_rmse,fit_relevant_stress_r2,accepted_axons,attempts_total,seed,matrix_element_type,matrix_fit_representation
case_0061,straight,0.3778770000000006,0.426815,0.0,0.877506470069816,154.469015,-16.095456,0.0,424.577738,15.00699,0.377877,0.426815,0.0,0.8776,43.23731249102619,1.804245316956101,0.4382852336503135,0.9992552981830723,6.084558467669041,0.9983056897761768,1478,,42,C3D8RH,exact_one_term_ogden
case_0062,straight,0.3765009999999999,0.5610389999999997,0.0,0.8732921329591307,193.210841,-9.48579,0.0,211.573764,3.444765,0.376501,0.561039,0.0,0.8776,13.522608573321476,0.1546921803520115,0.0510294726533547,0.9999682786531257,0.4739459825124243,0.999890597986994,864,,42,C3D8RH,exact_one_term_ogden
case_0063,straight,0.3790220000000006,0.5842250000000001,0.0,0.8739346367410842,253.957603,-13.981337,0.0,170.594718,20.797765,0.379022,0.584225,0.0,0.8776,31.07161572457123,2.670503140032471,0.5411369896899517,0.9993257063683084,7.681451923979441,0.9987142755100428,799,,42,C3D8RH,exact_one_term_ogden
case_0064,straight,0.3131930000000004,0.533814,0.0,0.8751819814018977,134.531489,-7.637511,0.0,124.802039,24.985803,0.313193,0.533814,0.0,0.8776,28.4744525008149,3.388503620309312,0.751836953286189,0.9984588169667588,13.54952100138542,0.9978709242159836,786,,42,C3D8RH,exact_one_term_ogden
case_0065,straight,0.3428060000000007,0.4190150000000001,0.0,0.877997111769636,374.578719,-24.078902,0.0,106.746812,17.315243,0.342806,0.419015,0.0,0.8776,12.732089629351778,2.1007108996732646,0.1577882716072386,0.9999829278447578,1.9747199723698363,0.9999672263292096,1392,,42,C3D8RH,exact_one_term_ogden
case_0066,straight,0.3979190000000003,0.5182189999999999,0.0,0.8781990749265499,201.073359,-5.963551,0.0,154.015159,15.823471,0.397919,0.518219,0.0,0.8776,19.68929654728824,1.8418525296965496,0.2129876396612063,0.9996405226351268,2.437597866554776,0.9989866118795372,1055,,42,C3D8RH,exact_one_term_ogden
case_0067,straight,0.3582100000000001,0.5308419999999999,0.0,0.873652995696594,173.207623,-16.953734,0.0,566.818205,24.843881,0.35821,0.530842,0.0,0.8776,104.40244982756724,3.791755494619207,7.587881410356763,0.9921174733473026,129.59566534310127,0.99211742955619,906,,42,C3D8RH,exact_one_term_ogden
case_0068,straight,0.3660269999999987,0.4289519999999999,0.0,0.878896291808225,83.684119,-18.74933,0.0,260.265987,12.468524,0.366027,0.428952,0.0,0.8776,22.56833638745949,1.3912027566056464,0.1773365421985911,0.99956090282162,2.2835575744355774,0.9989614980877158,1410,,42,C3D8RH,exact_one_term_ogden
case_0069,straight,0.344962,0.4430379999999999,0.0,0.8746770601727321,87.884374,-21.042324,0.0,466.763109,26.529439,0.344962,0.443038,0.0,0.8776,73.03729701694735,4.3829891304849085,12.227661005369168,0.9816250096278546,198.055768187071,0.9860356701611904,1238,,42,C3D8RH,exact_one_term_ogden
case_0070,straight,0.3227560000000001,0.4565809999999999,0.0,0.8765117722168436,296.353266,-19.014111,0.0,111.984548,5.560391,0.322756,0.456581,0.0,0.8776,6.187769239863916,0.4363056817625242,0.0312376743755838,0.999997535886259,0.3223648671612109,0.999994849258092,1089,,42,C3D8RH,exact_one_term_ogden
